Brand,Model,Color,Retail_Price,Release_Date,Price_Premium,Avg_Sale_Price,Date_of_Sale,Time_of_Sale,Sneaker_Size,Sale_Price
Air Jordan,Jordan 1 Retro Yin Yang White,WHITE/BLACK-WHITE,$160 ,8/6/16,-34.40%,$111 ,"Thursday, January 11, 2018",10:40 AM EST,10.5,$100 
Air Jordan,Jordan 1 Retro Yin Yang White,WHITE/BLACK-WHITE,$160 ,8/6/16,-34.40%,$111 ,"Thursday, January 11, 2018",10:37 AM EST,11,$113 
Air Jordan,Jordan 1 Retro Yin Yang White,WHITE/BLACK-WHITE,$160 ,8/6/16,-34.40%,$111 ,"Thursday, January 11, 2018",10:30 AM EST,12,$95 
Air Jordan,Jordan 1 Retro Yin Yang White,WHITE/BLACK-WHITE,$160 ,8/6/16,-34.40%,$111 ,"Thursday, January 11, 2018",10:21 AM EST,9,$90 
Air Jordan,Jordan 1 Retro Yin Yang White,WHITE/BLACK-WHITE,$160 ,8/6/16,-34.40%,$111 ,"Thursday, January 11, 2018",9:14 AM EST,9.5,$92 
Air Jordan,Jordan 1 Retro Yin Yang White,WHITE/BLACK-WHITE,$160 ,8/6/16,-34.40%,$111 ,"Thursday, January 11, 2018",9:10 AM EST,11,$91 
Air Jordan,Jordan 1 Retro Yin Yang White,WHITE/BLACK-WHITE,$160 ,8/6/16,-34.40%,$111 ,"Thursday, January 11, 2018",8:59 AM EST,9.5,$110 
Air Jordan,Jordan 1 Retro Yin Yang White,WHITE/BLACK-WHITE,$160 ,8/6/16,-34.40%,$111 ,"Thursday, January 11, 2018",8:36 AM EST,9.5,$97 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Sunday, February 11, 2018",6:37 PM EST,8.5,$548 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Sunday, February 11, 2018",11:43 AM EST,13,$425 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Sunday, February 11, 2018",4:52 AM EST,8,$546 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Saturday, February 10, 2018",11:15 PM EST,10.5,$600 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Saturday, February 10, 2018",6:21 PM EST,10.5,$395 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Saturday, February 10, 2018",6:20 PM EST,10,$417 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Saturday, February 10, 2018",4:34 PM EST,10,$525 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Saturday, February 10, 2018",4:33 PM EST,8,$580 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Saturday, February 10, 2018",4:20 PM EST,10,$450 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Saturday, February 10, 2018",4:04 PM EST,9.5,$525 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Saturday, February 10, 2018",2:14 PM EST,10.5,$391 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Saturday, February 10, 2018",1:43 AM EST,8.5,$580 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Friday, February 9, 2018",10:23 PM EST,8,$545 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Friday, February 9, 2018",9:05 PM EST,10.5,$385 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Friday, February 9, 2018",8:12 PM EST,9.5,$516 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Friday, February 9, 2018",8:04 PM EST,9.5,$520 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Friday, February 9, 2018",5:50 PM EST,11,$374 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Friday, February 9, 2018",4:46 PM EST,11,$450 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Friday, February 9, 2018",3:02 PM EST,14,$290 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Friday, February 9, 2018",2:52 PM EST,11,$367 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Friday, February 9, 2018",11:20 AM EST,11,$380 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Friday, February 9, 2018",7:19 AM EST,10,$415 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Thursday, February 8, 2018",8:10 PM EST,9.5,$517 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Thursday, February 8, 2018",6:02 PM EST,11,$370 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Thursday, February 8, 2018",4:11 PM EST,9,$543 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Thursday, February 8, 2018",3:13 PM EST,9,$591 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Thursday, February 8, 2018",2:05 PM EST,12,$330 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Thursday, February 8, 2018",1:51 PM EST,10.5,$465 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Thursday, February 8, 2018",8:05 AM EST,9.5,$515 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Wednesday, February 7, 2018",8:15 PM EST,9.5,$530 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Wednesday, February 7, 2018",4:11 PM EST,11.5,$313 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Wednesday, February 7, 2018",4:00 PM EST,10,$435 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Wednesday, February 7, 2018",3:16 PM EST,10,$414 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Wednesday, February 7, 2018",12:15 PM EST,13,$305 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Wednesday, February 7, 2018",12:00 PM EST,10.5,$394 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Wednesday, February 7, 2018",11:01 AM EST,10.5,$395 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Wednesday, February 7, 2018",10:54 AM EST,12,$341 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Wednesday, February 7, 2018",10:31 AM EST,9.5,$516 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Wednesday, February 7, 2018",8:54 AM EST,11,$367 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Tuesday, February 6, 2018",4:36 PM EST,10.5,$390 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Tuesday, February 6, 2018",2:25 PM EST,7,$451 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Tuesday, February 6, 2018",2:14 PM EST,9,$541 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Tuesday, February 6, 2018",2:11 PM EST,12,$335 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Tuesday, February 6, 2018",1:14 PM EST,12,$340 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Tuesday, February 6, 2018",9:46 AM EST,10.5,$382 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Monday, February 5, 2018",5:01 PM EST,16,$240 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Monday, February 5, 2018",4:18 PM EST,10,$430 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Monday, February 5, 2018",4:15 PM EST,9.5,$520 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Monday, February 5, 2018",2:24 PM EST,9.5,$510 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Monday, February 5, 2018",1:57 PM EST,9,$521 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Monday, February 5, 2018",11:26 AM EST,7.5,$530 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Saturday, February 3, 2018",5:10 PM EST,8,$640 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Friday, February 2, 2018",2:36 PM EST,8,$537 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Friday, February 2, 2018",2:15 PM EST,13,$304 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Friday, February 2, 2018",2:04 PM EST,11,$370 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Friday, February 2, 2018",1:44 PM EST,12,$316 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Friday, February 2, 2018",12:50 PM EST,8.5,$655 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Friday, February 2, 2018",11:53 AM EST,7.5,$523 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Friday, February 2, 2018",11:21 AM EST,15,$230 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Friday, February 2, 2018",9:13 AM EST,9.5,$495 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Friday, February 2, 2018",8:39 AM EST,12,$323 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Friday, February 2, 2018",8:29 AM EST,10,$430 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Thursday, February 1, 2018",10:14 PM EST,9.5,$519 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Thursday, February 1, 2018",5:55 PM EST,8,$547 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Thursday, February 1, 2018",5:42 PM EST,11,$450 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Thursday, February 1, 2018",3:10 PM EST,10.5,$460 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Thursday, February 1, 2018",2:16 PM EST,7,$410 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Thursday, February 1, 2018",11:44 AM EST,16,$300 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Thursday, February 1, 2018",10:53 AM EST,10.5,$361 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Thursday, February 1, 2018",9:30 AM EST,7,$424 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Thursday, February 1, 2018",8:50 AM EST,8,$550 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Thursday, February 1, 2018",8:46 AM EST,10.5,$380 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Thursday, February 1, 2018",8:16 AM EST,12,$320 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Wednesday, January 31, 2018",4:53 PM EST,10.5,$390 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Wednesday, January 31, 2018",1:56 PM EST,12,$340 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Wednesday, January 31, 2018",11:44 AM EST,11,$375 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Wednesday, January 31, 2018",10:22 AM EST,9.5,$520 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Wednesday, January 31, 2018",4:23 AM EST,8,$650 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Tuesday, January 30, 2018",12:11 PM EST,10,$420 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Tuesday, January 30, 2018",11:44 AM EST,11,$365 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Tuesday, January 30, 2018",11:28 AM EST,10,$426 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Tuesday, January 30, 2018",11:04 AM EST,10,$419 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Monday, January 29, 2018",4:15 PM EST,10.5,$394 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Monday, January 29, 2018",2:55 PM EST,12,$350 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Monday, January 29, 2018",2:29 PM EST,7,$453 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Monday, January 29, 2018",12:36 PM EST,9.5,$506 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Monday, January 29, 2018",12:23 PM EST,8,$580 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Monday, January 29, 2018",11:04 AM EST,11.5,$450 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Monday, January 29, 2018",10:47 AM EST,10,$406 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Monday, January 29, 2018",10:12 AM EST,10.5,$394 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Monday, January 29, 2018",9:38 AM EST,9,$520 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Monday, January 29, 2018",9:20 AM EST,10,$412 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Saturday, January 27, 2018",8:25 AM EST,14,$300 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Saturday, January 27, 2018",3:24 AM EST,10,$550 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Friday, January 26, 2018",5:24 PM EST,9.5,$625 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Friday, January 26, 2018",12:10 PM EST,8.5,$530 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Thursday, January 25, 2018",4:09 PM EST,11,$388 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Thursday, January 25, 2018",9:39 AM EST,9.5,$486 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Thursday, January 25, 2018",9:18 AM EST,12,$550 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Wednesday, January 24, 2018",8:20 PM EST,10.5,$370 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Wednesday, January 24, 2018",7:54 PM EST,12,$335 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Wednesday, January 24, 2018",7:17 PM EST,9.5,$490 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Wednesday, January 24, 2018",4:16 PM EST,10,$398 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Wednesday, January 24, 2018",4:05 PM EST,10.5,$393 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Wednesday, January 24, 2018",3:46 PM EST,10,$418 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Wednesday, January 24, 2018",3:29 PM EST,8,$530 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Wednesday, January 24, 2018",12:34 PM EST,12,$345 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Wednesday, January 24, 2018",11:20 AM EST,15,$235 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Wednesday, January 24, 2018",9:55 AM EST,8,$529 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Wednesday, January 24, 2018",8:17 AM EST,10.5,$358 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Tuesday, January 23, 2018",4:14 PM EST,11.5,$325 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Tuesday, January 23, 2018",2:19 PM EST,7.5,$509 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Tuesday, January 23, 2018",1:42 PM EST,9.5,$485 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Tuesday, January 23, 2018",1:05 PM EST,10,$395 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Tuesday, January 23, 2018",12:29 PM EST,9.5,$495 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Tuesday, January 23, 2018",12:17 PM EST,10,$394 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Tuesday, January 23, 2018",11:57 AM EST,9.5,$515 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Tuesday, January 23, 2018",11:37 AM EST,10,$394 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Tuesday, January 23, 2018",9:26 AM EST,8.5,$510 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Tuesday, January 23, 2018",8:40 AM EST,7.5,$500 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Monday, January 22, 2018",4:41 PM EST,11,$336 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Monday, January 22, 2018",3:19 PM EST,7,$498 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Monday, January 22, 2018",12:18 PM EST,12,$342 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Monday, January 22, 2018",9:35 AM EST,14,$280 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Monday, January 22, 2018",9:03 AM EST,13,$310 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Monday, January 22, 2018",8:16 AM EST,9.5,$477 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Saturday, January 20, 2018",7:24 PM EST,10,$550 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Saturday, January 20, 2018",12:14 PM EST,11,$450 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Saturday, January 20, 2018",12:41 AM EST,11,$390 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Friday, January 19, 2018",10:06 PM EST,10,$393 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Friday, January 19, 2018",7:12 PM EST,9,$504 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Friday, January 19, 2018",4:27 PM EST,12,$342 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Friday, January 19, 2018",2:05 PM EST,10,$418 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Friday, January 19, 2018",11:44 AM EST,7.5,$520 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Friday, January 19, 2018",10:49 AM EST,9.5,$479 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Friday, January 19, 2018",8:56 AM EST,10.5,$358 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Thursday, January 18, 2018",5:09 PM EST,12,$325 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Thursday, January 18, 2018",4:20 PM EST,8.5,$525 
Air Jordan,Jordan 1 Retro Black Toe (2016),WHITE/VARSITY RED/BLACK,$160 ,11/5/16,242.50%,$353 ,"Thursday, January 18, 2018",1:57 PM EST,9,$490 
